title,content,sports,category,is_featured,news_views,thumbnail
Watch: Klopp pulls out fist pumps while Milner and Konate throw shirts as Liverpool keep league title race alive,"Jurgen Klopp pumped his fists while James Milner and Ibrahima Konate threw their shirts to visiting supporters on Tuesday after Liverpool's crucial 2-1 victory over Southampton. The Reds fought back from a goal down to earn the victory, with Takumi Minamino and Joel Matip providing the goalscoring. Liverpool needed to avoid defeat to maintain their Premier League title hopes. Milner and Konaté throw their shirts into the away fans as Klopp pulls out the fist pumps.What a win that is for LiverpooI#LFC 🔴 pic.twitter.com/dTbsKLJwhw ""The guys are incredible,"" Milner told Sky Sports. ""The guys who may not have played as much but you see it in training every day the level they put in and you can see it when they need to step up. ""It is a special group of players and a special football club. We fight to the end and keep going. All we can do is take it as far as we can. ""It shows how ready everyone is, how ready they are mentally. It is special and that starts right from the top with the manager."" On the final day of the season, when they'll need help from elsewhere to secure the Premier League title, Milner said: ""We will try and win our game, it is all we can do."" ""We had a reset in January when we were so far behind and we went for it. We had a mental reset and we've really pushed. ""City are an incredible team to go up against. Whatever happens we've done ourselves proud. All we can do is try to win our games. ""It wasn't going to be easy after the weekend. Hopefully we can have two more big performances.""",Football,Match,False,44217,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSN6r_nZn_SrxwTDJX7rkXaPGv4fpwaYUlAlg&s
PSG star Di Maria agrees one-year contract to join Juventus on free transfer,"Paris Saint-Germain star Angel Di Maria will join Juventus on a free transfer this summer, with GOAL confirming that he has agreed to a one-year contract at the Allianz Stadium. Di Maria has spent the last seven years of his career with PSG, winning a whole host of domestic trophies, but the club have decided against extending his contract beyond the summer. The 34-year-old will play his final game for the Ligue 1 champions against Metz on May 21 and is set to become a free agent the following month, with Juve poised to lure him to Italy. GOAL has learned that Juve have reached an agreement to sign Di Maria on a contract until the end of the 2022-23 season. The Italian giants will also have the option of keeping the Argentine for an extra year, with negotiations between all parties concerned having advanced quickly over the past 24 hours. PSG invested €52 million (£44m/$65m) in Di Maria's talents in 2015 as they prised him away from Manchester United, which has ultimately proved to be a bargain deal. The veteran attacker has helped the club win five Ligue 1 titles, five Coupe de France crowns and three Trophee des Champions, while also playing a key role in their run to the 2019-20 Champions League final. Di Maria has contributed 92 goals to PSG's cause across 294 appearances, while also setting up another 118 for his team-mates, and will likely be remembered as one of the club's best players in recent years.",Football,Exclusive,False,1131,https://assets.goal.com/images/v3/bltbcac3006e5b4a735/Rizky%20Ridho%20Ole%20Romeny.jpg?width=1400&upscale=true
Rodman earns first USWNT call-up as Andonovski names 25-player January camp roster,"Trinity Rodman has earned her first call-up to the U.S. women's national team (USWNT) as the Washington Spirit star headlined Vlatko Andonovski's 25-player roster for the team's January camp. The 19-year-old emerged as a breakout star in 2021, winning the NWSL Rookie of the Year award and leading the Spirit to the league title.  The USWNT's January camp will take place in Austin, Texas from January 19-28, and will not include any matches.  “Without any matches that we need to taper for, we can get in some more intense trainings and full-field scrimmages, which is great as we need to give this group as many chances as possible to play together in a national team environment,” Andonovski said in a federation press release.  Rodman is the youngest player on the roster and is followed by the top pick in the 2022 NWSL Draft, Naomi Girma, who is 21. Andonovski has left off a number of the team's veteran stars like Alex Morgan, Megan Rapinoe, Tobin Heath, and Becky Sauerbrunn, as he aims to evaluate players looking ahead to the 2023 World Cup. Full roster Goalkeepers: Aubrey Kingsbury (Washington Spirit), Casey Murphy (North Carolina Courage), Alyssa Naeher (Chicago Red Stars) Defenders: Alana Cook (OL Reign), Abby Dahlkemper (San Diego Wave FC), Tierna Davidson (Chicago Red Stars), Imani Dorsey (NJ/NY Gotham FC), Emily Fox (Racing Louisville FC), Naomi Girma (San Diego Wave FC), Sofia Huerta (OL Reign), Kelley O’Hara (Washington Spirit), Emily Sonnett (Washington Spirit) Midfielders: Lindsey Horan (Portland Thorns FC), Jaelin Howell (Racing Louisville FC), Rose Lavelle (OL Reign), Kristie Mewis (NJ/NY Gotham FC), Samantha Mewis (Kansas City Current), Ashley Sanchez (Washington Spirit), Andi Sullivan (Washington Spirit) Forwards: Ashley Hatch (Washington Spirit), Mallory Pugh (Chicago Red Stars), Margaret Purce (NJ/NY Gotham FC), Trinity Rodman (Washington Spirit), Sophia Smith (Portland Thorns FC), Lynn Williams (Kansas City Current)",Football,Update,False,5737,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiU1x5whLg0pH940f9gPVeU6J9jyyg5OiTTQ&s
EA Sports vs Konami: How FIFA won the football gaming war against PES and eFootball ,"At one point on a Saturday night in early December, while 25,000 people on the streaming platform Twitch simultaneously tuned in to watch people play FIFA 22, only 19 watched the competing game eFootball 2022. The cultural gap between EA Sports’ FIFA franchise and Konami’s eFootball - a rebrand of its once dominant Pro Evolution Soccer title - has grown wider than ever this year, with eFootball 2022 players looking like zombies and game mode options a skeleton of past iterations. Even Konami loyalists are having a difficult time justifying the use of their time on what is widely considered an incomplete game. For those faithful fans who have stuck around even as popularity waned since the mid-2000s glory years of PES, and who would like to keep supporting the game publisher, the recent setback has been particularly difficult to take. “I feel like they sold us a lot of hope, and what we got was very disappointing,” YouTube video maker Bryan Bryezer told GOAL about how the end product of eFootball 2022 compares to its pre-launch hype. “So you know, it does feel like a slap in the face almost, because as a loyal PES fan you get the game every year. ""It's unbelievable, to be honest, a company with this much pedigree, releasing a game that's almost unplayable.” PES was once widely considered the better football simulation due to advanced game play immersion for its time and expansive customisation features. It didn’t carry the licensing breadth of EA but that never mattered. Nuances, such as an AI system that realistically punished poor decision-making, existed in those games that are not even fully realised today. But it’s been well over a decade since Konami outsold FIFA for a football game; in 2018, worldwide sales bottomed out at 550,000 copies compared to FIFA’s 12.2 million. This year, Konami has offered eFootball for free in a gambit to bring back some of its lost market share. The glitch-laden release, however, has done little to help bolster its public image. “We are very sorry for the problems, and want to assure everyone we will take all concerns seriously and strive to improve the current situation,” wrote Konami in a statement amid the instant backlash to eFootball 2022. Konami has since promised a significant springtime update to its game, which is expected to bring back familiar game modes such as Master League and Become A Legend, as well as a new mobile launch. The company hopes these developments will begin to right the wrongs of eFootball 2022’s troubled release. But can it realistically make the game acceptable for users in a short time given its recent missteps, not only regaining hardcore supporters but also adding new ones? And even if the update improves matters significantly, would it be too late? To understand the context of Konami’s stake in football, it helps to look back at the history of its rivalry with EA Sports and the importance of console generation transitions like the one the video game world is in now.  Let’s start with Konami at its peak delivering one of its finest titles at the end of the life cycle of the PlayStation 2, which it had already dominated to that point. Maybe it’s just nostalgia talking, but many people will tell you the Japanese conglomerate offered one of the best, if not the best, football video game ever made in Pro Evolution Soccer 5 (also known as Winning Eleven 9) in August 2005.  “You were fully immersed in the drama,” said Marlon Anthony, a YouTube creator who has done extensive documentary work on the history of PES and FIFA. “I think it was magic. It was magic in a bottle.” PES 5 received an 8.3 average user score on Metacritic; FIFA 06 came out the same year and received a 7.8. Anthony picks PES 5 out above the rest having gone back and played football games as far back as the 90s in order to document their evolution. Compared to more recent games, he said, the competitive intensity needed to succeed is refreshing. “The player is rewarded for their patience and your opponent punished for bad decision making as well,” he said. “Modern games try too much to make the player feel like they're [winning], and everything you want to do just happens for you, regardless of whether it could make sense for your players body shape, or for the team's positioning on the pitch.  “PES 5 was quite unforgiving in nature, you really had to work for your goals. And if you rushed a pass, or you rushed a shot, you understood why something failed. Whereas I think now regardless of the context, if the player requests to shoot, regardless of whether it makes sense, or whether it should be successful, nine times out of 10, it goes on target and is a goal. You kind of feel unfulfilled because you feel like you didn't even mean to shoot in that manner.” Knowing they had a dynamite product, Konami was extremely confident in this era and willing to take risks. It even put a referee on the cover of a game, and included a mode where one could swap human players for penguins and dinosaurs. “We could do anything at that point,” former Konami public relations chief Steve Merrett told The Guardian of the company’s confidence level during the PlayStation 2 era. And for a while, they did. But once the PlayStation 3 and Xbox 360 were released, ushering in an all-important next-gen transition period, EA Sports quickly took control of the playground. Around this time, FIFA became increasingly important to EA as the company consolidated its sports video game titles. It lost rights to MLB after 2005 and gave up on college baseball in 2007. By 2011, Take-Two Interactive had obliterated EA in basketball with the soaring NBA 2K series leaving EA’s NBA Live franchise far behind. By 2014, production of its popular NCAA Football game had stopped amid legal challenges. The desperation to succeed in football, then, led to an era of inventiveness and quick progress. FIFA 09 was not only arguably the most important title in modern football video game history, but also arguably the most consequential in modern sports game history, period. That’s because it introduced FIFA Ultimate Team - the build-your-fantasy-squad game mode featuring shiny virtual cards representing players usable in actual matches.  The game mode, as addictive as anything one will find in the sports gaming genre, is now a staple of other EA sports franchises as well as NBA 2K and San Diego Studios’ MLB The Show. “Obviously that was the big turning point where it was like, OK, it used to be about how the game played and how it looked and all this kind of stuff, and now it's about the fact that FIFA has Ultimate Team,” said game reviewer Jordan Oloman. “Ultimate Team is the massive golden goose that is making all the money. And as you know, if you're a teenager, like I was when Ultimate Team first came out, it was the biggest thing ever. “It's that cult of Ultimate Team that makes everyone play FIFA over PES.” Indeed, the gameplay itself in FIFA 09 wasn’t perfect, with online users quickly figuring out that goalkeepers could be chipped rather easily from any outside-the-box angle, including straight from kick-off. However, the implementation of new features such as Ultimate Team, as well as improvements to Career Mode, helped draw interest and laid the groundwork for total domination throughout the 2010s. EA Sports had hit its stride - and it didn't need to pay as much attention to the rival slipping behind it. “After FIFA 08 we didn’t really look towards PES,” acknowledged former FIFA lead designer Gary Paterson to The Guardian. “We had so much we wanted to do. We spoke a lot about the shooting system, a more sophisticated version of what we’d created on PS2. The designers would talk about how the challenge is not to pass the ball once, but 15 times in order to create space for a shot.” Just as Konami had honed its product to near-perfection late in the PS2 lifecycle, EA Sports used the momentum of FIFA 09 to create games that pushed the outer limits of what was possible on the PlayStation 3 and Xbox 360. Starting around 2010 FIFA World Cup South Africa, EA began to unlock its vision of 360-degree player dribbling and passing control, eventually culminating in full freedom of movement that was desperately needed in football video games. PES would gain similar capabilities soon after, but it’s inconsistency from year to year during this period meant it could not offset the gains made by its rivals across the board. “Each game didn't just simply get better than the previous one, we'd have one game that would come along, and it would be, you know, somewhat, not industry changing, but it would be very, very influential, and it will be critically revered,” Anthony said. “And then the very next game would regress in so many ways.” To worsen matters for Konami, its inability to tap into the exploding cultural genre of YouTube and game streaming meant a disproportionate number of influencers were giving massive amounts of free publicity to FIFA. Videos of Ultimate Team pack openings that included live reactions garnered millions of views for accounts such as KSI, who now has more than 23 million YouTube subscribers having since branched into more mainstream cultural subject matter. In the years since, EA has made it a point to partner not only with YouTube stars but also with musicians and internationally famous athletes of other sports to help promote games. ”That [influencer culture] has obviously driven popularity to the maximum, to the point where now in FIFA 22, influencers and football stars were prioritised in the run-up to the game,” Oloman said. “That influencer boom, YouTube boom, all kind of came around at the same time and a lot of influencers that are now more lifestyle brands like KSI and have music albums … but they rode up on this big wave of FIFA Ultimate Team.” It was enough of a perfect storm for EA that the next-gen transition in 2013 from the PS3 and Xbox 360 to the PS4 and Xbox One came and went without significant inroads from Konami. The gap in sales in 2009 was just 1.8 million copies; by 2018 it was more than 12 million. In retreat for more than a decade and having failed to capitalise on the previous console transition, eFootball 2022 on the PlayStation 5 and Xbox Series X/S marked an opportunity for Konami to use a console transition to fuel the start of a comeback. After all, EA has itself been accused of over-reliance on the Ultimate Team formula that brought popularity and profits in abundance when it first emerged. Aspects of the pack opening system, Oloman said, are predatory, with users drawn to loot boxes with low chances of acquiring desirable cards. An EA official disputed that notion, however, telling GOAL: “Spending is entirely optional in our game. Players can open FUT packs by earning rewards through gameplay and that’s how most choose to do it - more than three quarters of FIFA 21 players didn't spend in game, and nine out of 10 FUT packs opened in FIFA 21 were earned rather than purchased. “Ultimately, it is a game of skill and we spend tremendous amounts of time and resources to ensure that long-term success in-game is determined by gameplay.  “We wholeheartedly believe that Ultimate Team and FUT Packs, which have been part of the game for more than a decade, are a part of FIFA that players love and we will continue to listen to our community and invest in the game to make it better for everyone.” Not only has Konami not created a viable alternative to EA’s model this year, pouncing on the criticism levied on its counterpart, but its springtime game update pending, the company has fallen further behind amid a period that has historically been of vital importance. As Konami starts the latest next-gen cycle wrong-footed, EA Sports intends to capitalise with a fast-moving business approach. “When we kind of interact with our hundreds of millions of football fans, they tell us they want more cultural brand involvement from across the globe,” CEO Andrew Wilson said on a recent earnings call. “They want more [experiences] inside the game, which go beyond just straight 11-on-11 football. They want more digital experiences outside the game, esports, NFTs, broader sports consumption and they want us to move really, really quickly.” It remains to be seen, of course, whether that promise to continue improving the product rather than becoming complacent will actually come true. And while EA Sports has for all of its criticism been the more revolutionary company since the PlayStation 3 came out, Konami has had its brilliant moments as well, albeit mostly longer ago than its rival. A return to top form from Konami, as unlikely as it might seem right now in the wake of eFootball 22, would hardly be met by silence. Take Dylan Yo, for example, a self-described football gaming fanatic with an affinity for retro titles born from a childhood spent with Nintendo World Cup, two controllers and his brother, who in adulthood still gives crooked thumbs ups to reference the mangled way his hand would look after long basement sessions pressing the sprint trigger. The New Mexico, United States, native has long been a member of the FIFA clan and currently sees little reason to leave. But that doesn’t mean he wouldn’t. Football video games, after all, can transcend the strict tribalism of the sport they simulate. “Honestly, I'd be willing to one day make the switch [to PES],” he said. “I mean, I'm not honorbound. If there's a better game that comes out, and it's soccer related, I’d try to play it because I'm more about having fun. You know, my days of super competitiveness are over. I just want to have a good time.” For many, the co-existence of FIFA and a Konami title, be it PES or eFootball, creates a competitive marketplace that can only make things more enjoyable for the consumer. After all, the duel between studios has at times bred innovation that has influenced all sports games. “They are both essential to each other, even though many people now would probably consider there isn't really a rivalry anymore,” Anthony, the documentary creator, said. “I still think it's important for them to both exist, I wouldn't want to see either of them go out of business, even though Konami has suffered really badly with the disastrous launch of eFootball. There’s still time for them to turn around and come back into this..” “A harsh lesson has to be learned from the people who made the decision to release the game in the state that it did. … The humiliation was needed.”",Football,Match,False,6107,https://assets.goal.com/images/v3/bltf79389abc4e74ea6/0527b1141fdc461ebefc02070fd33cb368245f32.jpg
Ukrainian Premier League teams will go 'underground' in event of alarm with 2022-23 season to begin amid Russian war,"WHAT HAPPENED? Professional leagues shut down back in February following a military invasion by Russia, with no competitive action taken in since mid-December. A new campaign will get underway on Tuesday, when Shakhtar Donetsk take on Metalist Kharkiv, but precautions are being taken against a backdrop of potential military threat. WHAT THEY SAID: Shakhtar captain Taras Stepanenko has told The Associated Press of returning to the field: ""We have rules in case of an alarm and we should go to be underground. But I think the teams, the players will be proud of this event. We are ready, we are strong and I think we will show to all the world Ukrainian life and will to win."" No fans will be in attendance at the 65,000-capacity Olympic Stadium, with players set to be rushed to bomb shelters if air-raids sirens sound. THE BIGGER PICTURE: The Ukrainian league will start with 16 sides involved, with Desna Chernihiv and Mariupol forced to sit things out due to the devastation suffered in their respective cities.  IN THREE PHOTOS:    WHAT NEXT? All games will be played in and around Kyiv or further west of the capital, with recent outings in European competitions completed at venues in neighbouring Poland and Slovakia and over in Sweden.",Football,Update,False,1959,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHJPs6TvtFyD69t1VA-Bw3meRqrsw1kHu8nQ&s
"'Liverpool are a pain in the a**' - Reds can still stop Man City dominance this season, says Guardiola","Liverpool can still stop Manchester City from dominating on all fronts this season, says Pep Guardiola, who has described his team's Premier League rivals as a ""pain in the a**"". City are looking good for silverware in multiple competitions once again this season - they have a nine-point lead over nearest rivals Liverpool in the Premier League, and are on the verge of the Champions League quarter-finals after thumping Sporting CP 5-0 away in the first leg of their round of 16 tie. However, City boss Guardiola is taking nothing for granted - especially when it comes to the Reds. When asked after the win in Lisbon on Tuesday night who can stop his team this season, Guardiola said: ""Liverpool. They are our biggest rivals in the last few seasons, they are always there. ""They are a pain in the a** all the time. They are a fantastic team."" It will take quite something for Liverpool to deny City the Premier League title, with the Reds trailing the leaders by nine points, albeit with a game in hand. The teams are currently scheduled to meet at Etihad Stadium on April 9, but Jurgen Klopp's team are relying on Guardiola's men dropping points elsewhere to keep the title race alive. The Champions League could be another matter, with City still chasing an elusive European crown after losing to Chelsea in an all-English final last season. They might meet 2019 winners Liverpool in the last eight, should the Reds beat Inter in their own round of 16 two-legged clash.",Football,Match,False,25937,https://assets.goal.com/images/v3/bltfc470bec3bc22d14/Timnas%20Indonesia.jpg
Chelsea boss Tuchel admits 'mixed feeling' about Carabao Cup amid Ukraine crisis,"Chelsea boss Thomas Tuchel admits that events in Ukraine are weighing on his conscience as he attempts to prepare for Sunday's Carabao Cup final against Liverpool.  The game will be the Blues' first outing since Russia invaded Ukraine this past week to set off a global crisis that has led to emotional statements around the football world. On Saturday, moreover, Chelsea owner Roman Abramovich, who is Russian, signalled his intention to step back from operations and hand over stewardship of the club to trustees.  “Clearly [the match will act as a distraction], but still, because the war is so close, so fresh, maybe it comes with a little bit of a bad conscience on Sunday,” Tuchel signalled to reporters in the build-up to the game.  “Like, are we allowed to fully engage, fully celebrate? Or would it be inappropriate? This is how I feel about it because it’s so new and fresh. It’s a mixed feeling I have to say.” Tuchel also rejected the notion that the club could use any critical voices towards it as extra motivation for Sunday's decider.  “I know what you mean and sometimes we use these things, like when a decision goes against you or you feel treated unfairly, to build this sort of mentality to protect you, your team, your staff and build a strong crew to shield yourself from the influences and unfairness from outside,"" he added. “In this case, the issue is too big.  ""I see the point but if you give it a second thought, how does it help now if we lose a football match given the situation that we have a war? This is simply not important enough and it will unfortunately not help. If it would, I am happy to lose the match.""",Football,Match,False,19051,https://assets.goal.com/images/v3/blt510592f55ffce056/bb9355e8918a86a05e4d58b58580162d78edd066.jpeg?width=1400&upscale=true
Van Dijk: Firmino showed he's world class in stunning Bournemouth display,"WHAT HAPPENED? Firmino was on fire this weekend, registering two goals and three assists to help his side thrash the lowly Cherries. Van Dijk also got on the scoresheet, as did Harvey Elliott, Trent Alexander-Arnold and Fabio Carvalho. WHAT THEY SAID: “We know the quality he has and we never doubt him,” Van Dijk told reporters after the game. “He wants to perform in the best way possible because he has the quality. Today he showed again why he is a world-class player.” THE BIGGER PICTURE: Firmino started up front in the absence of big-money summer signing Darwin Nunez, who was serving the second game of a three-match suspension. On current form, the new arrival could struggle to break back into the side upon his return. IN THREE PHOTOS: WHAT NEXT FOR LIVERPOOL? Firmino and Van Dijk will next be in action for Liverpool on Wednesday when they host Newcastle, who are unbeaten so far this season.",Football,Analysis,False,8224,https://assets.goal.com/images/v3/blt31c34ac942de560a/maldini.jpg?width=1400&upscale=true
Champions League final 2021-22: Why venue has changed after Russia invasion of Ukraine & where UEFA showpiece will be played instead,"What does the Russian invasion of Ukraine mean for the 2021-22 Champions League final? Well, it will no longer be staged in Saint Petersburg as UEFA has announced a change in venue to Stade de France in Paris. The last time Russia staged the European showpiece was back in 2008, when Manchester United lifted the trophy following a penalty shootout victory at the Luzhniki Stadium in Moscow.  The transcontinental country was given hosting rights again for this season's final, but political tension which has resulted in military action has changed the landscape. GOAL is here to bring you everything you need to know. The 2021-22 Champions League final was originally set to be staged at the Gazprom Arena in Saint Petersburg, which is the home ground of Russian giants Zenit. However, that situation has changed following an annoucement from UEFA on February 25 and the game will now be held at Stade de France in Paris. UEFA have decided to relocate the final of the 2021/22 UEFA Men’s Champions League from Russia to France. The Stade de France will now host the final. pic.twitter.com/FtDesDaYAR The 2022 Champions League final is scheduled to take place on May 28, 2022. It was suggested that Russia may not be allowed to stage the Champions League final from the moment that president Vladimir Putin gave the green light for an invasion of Ukraine. According to U.S estimates, Russia had stationed 150,000 troops along Ukraine's borders over the last few months. The situation escalated on February 22 as Putin announced the recognition of Luhansk and Donetsk as independent states and moved soldiers into the two rebel-held regions. UK Health Secretary Sajid Javid announced the following morning that Russia's invasion of Ukraine had begun. ""We are waking up to a very dark day in Europe,"" Javid said on Sky News. ""We’ve seen that he’s [Putin] recognised these breakaway eastern regions in Ukraine and we can already tell he’s sent in tanks and troops, so I think from that you can conclude that the invasion of Ukraine has begun.” The British media reported that Russia would have no choice but to give up the Champions League final as the situation continues to develop, but St Petersburg local organising committee chief Alexey Sorokin initially insisted that the game would go ahead as planned. “We do not pay attention to various comments from the British media,” Sorokin told TASS.  “We’ve been dealing with this for the last 15 years – since 2008, when something was supposedly going to be taken from us,” the official added, referring to when Russia held the Champions League final in Moscow in 2008. “UEFA is a large international sports organisation, it operates outside a political context. The organising committee and UEFA haven’t had any discussions on this topic and can’t have any. “We’re preparing for the final as planned. We’re awaiting the arrival of more than 50,000 foreign fans.” Schalke have decided to remove their shirt sponsors Gazprom following the events taking place in Ukraine. pic.twitter.com/D0PSUTvLOg UEFA held an extraordinary meeting to discuss the situation, with a statement from European football's governing body reading: ""The UEFA Executive Committee today held an extraordinary meeting following the grave escalation of the security situation in Europe. ""The UEFA Executive Committee decided to relocate the final of the 2021/22 UEFA Men’s Champions League from Saint Petersburg to Stade de France in Saint-Denis. The game will be played as initially scheduled on Saturday 28 May at 21:00 CET. ""UEFA wishes to express its thanks and appreciation to French Republic President Emmanuel Macron for his personal support and commitment to have European club football’s most prestigious game moved to France at a time of unparalleled crisis. Together with the French government, UEFA will fully support multi-stakeholder efforts to ensure the provision of rescue for football players and their families in Ukraine who face dire human suffering, destruction and displacement. ""At today’s meeting, the UEFA Executive Committee also decided that Russian and Ukrainian clubs and national teams competing in UEFA competitions will be required to play their home matches at neutral venues until further notice. ""The UEFA Executive Committee further determined to remain on standby to convene further extraordinary meetings, on a regular ongoing basis where required, to reassess the legal and factual situation as it evolves and adopt further decisions as necessary."" UEFA shares the international community’s significant concern for the security situation developing in Europe and strongly condemns the ongoing Russian military invasion in Ukraine.Full statement: ⬇️ Elsewhere, The UK Department for Digital, Culture, Media and Sport, had called for UEFA to act in light of Putin's latest move. DCMS select committee chairman, Julian Knight, told the Telegraph: ""It’s something that must be considered given this naked act of aggression. ""To host such a landmark event as the Russian tanks roll sends out all the wrong messages."" When asked on British radio station LBC if the Champions League final should go ahead in St Petersburg, UK Foreign Secretary Liz Truss replied: ""No."" She added: ""If I was on an English team [that reached the Champions League final], I would boycott it. I would, personally, not want to be playing in a football match in St Petersburg given what Putin is doing."" 'If I was on an English team, I would boycott it!'Foreign Secretary Liz Truss says if an English team makes it to the Champions League final in St Petersburg they should boycott the match.@NickFerrariLBC pic.twitter.com/sfq21y43M0 European lawmakers asked UEFA not only to strip Russia of the final, but also to sever ties with Russian state energy company Gazprom, which sponsors the Champions League. A letter to UEFA from EU politicians reads: “We call on you to stop considering Saint Petersburg and other Russian cities as venues for international football competitions and to choose as a first and very urgent step an alternative venue for the Champions League final on May 28, 2022. “In addition, we appeal to you to convene a special meeting of the UEFA Executive Committee, to terminate cooperation with Gazprom as UEFA sponsor and to consider sanctions against individual Russian officials who are complicit in the violation of international law.” Portugal was used as a host nation in 2020 and 2021 due to public health difficulties arising from the Covid-19 pandemic. UEFA relocated the 2021 Champions League final to Estadio do Dragao in Porto, while the 2020 final was held in Estadio da Luz, Lisbon. Wembley in London and Villa Park in Birmingham were suggested as alternative venues for the 2021 Champions League final when two English teams contested the trophy and there are plenty of other stadiums capable of hosting such an event. Wembley did not come into consideration this time around as, on the May 28 date, English Football League play-off finals will be taking place around the same time. Paris has been given the nod as a result, with Stade de France set to stage a Champions League final for the first time since 2006 - when Barcelona edged out Arsenal 2-1.",Football,Match,False,30436,https://image.idntimes.com/post/20201002/lionel-messi-lebron-james-kxffidw6vwgo1iknzm8fyc2w4-7660a9e39f6a8fd490464c727ff2bb79.jpg
"Senegal vs Egypt: Predictions, odds & betting tips","Senegal hope to improve on their last appearance at the Africa Cup of Nations by taking the trophy home with a win against Egypt in Sunday's final. Senegal have never won the Afcon as they were beaten by Algeria in the 2019 final and are coming up against the tournament's most successful team. Egypt have seven titles to their name and, while they have not won it since 2010, they did finish second in 2017. The last time these sides met was in 2014, with Senegal winning the last two matches between them.  They have not lost a single match at this year's Afcon and are 11/10 (2.10) favourites with bet365 to get the win here, too.  Egypt, meanwhile, are available at 10/3 (4.33) to win the match and the draw is priced at 19/10 (2.90). Senegal hero Sadio Mane is the shortest odds to score the first goal at 7/2 (4.5), while Miame Thiam is 11/2 (6.5).  Mohamed Salah is also priced at 11/2 (6.5) to break the deadlock in Egypt's favour. Senegal have hit top form in the knockout stages of this year's Africa Cup of Nations, beating each of Cape Verde, Equatorial Guinea and Burkina Faso by two goals. Senegal can field their strongest XI for the final as they do not have any players missing through injury or suspension. While Egypt have won every game since their opening match defeat to Nigeria, they have had to grind out results by being strong defensively and excellent in penalty shootouts. Goalkeeper Mohamed El Shenawy is still struggling with an injury, meaning Mohamed Abou Gabal will likely be given the nod to start the final. Ahmed Agazy is still a doubt for the seven-time champions, so Mahmoud Hamdi El Wensh could keep his place in defence. We could be in for a tight and nervy final as Egypt will be as tough to beat as always, so backing under 2.5 goals at 4/11 (1.36) may be a good bet despite the short odds. Odds correct at time of writing. 18+. begambleaware.org  Bet365 have launched their biggest ever free spins giveaway, available to new and existing customers, click here for details Ts & Cs bet365 3.65 Million Free Spins Giveaway – Have a minimum of £10 in lifetime deposits to bet365 and win up to 500 Free Spins.  Min. £10 in lifetime deposits required. A prize of 10, 20, 50 or 100 Free Spins available per 24-hour period. Max. of five prizes per customer which must be claimed within 10 days. New and eligible customers only. Game restrictions, time limits and T&Cs apply.",Football,Exclusive,False,12100,https://assets.goal.com/images/v3/blt7e81b8604faaf2d1/c2326e5c6ab6ab4a058e0ac17c58034d4e6addc6.jpg
'Back to the origins!' - Pique explains Barcelona's vibrant win over Napoli,"Barcelona centre-back Gerard Pique has explained the team's 4-2 Europa League win over Napoli on Thursday as going ""back to the origins"" of what makes the club great. Specifically, he has hailed Xavi's possession-based tactics as being influential in their success. Pique was one of four different goalscorers in the match as Barcelona advanced to the last 16 with a 5-3 aggregate edge. ""We went back to the origins, to have the ball,"" Pique told reporters when asked what led to the Spanish giants' triumph at Diego Armando Maradona Stadium. ""For a while we stopped doing it. Who was to blame? A little bit of everyone, it's not fair to target anyone. Decisions were made that were not appropriate. ""Many things have changed since Bayern. Now there is a base in which the team feels confident. We have reinforced very well in January, now we have real weapons up front. ""All that is happening is a continuous improvement in the game, which sometimes translates into good results and sometimes not, but the line is ascending. I'm convinced that this trend will take us to a good position and we will see in the Europa League."" Xavi has implemented the kind of possession-orientated tactics he once used as a player at Barcelona, and on Thursday, his side held 56 per cent of the ball against Napoli. The slick, fast-paced approach is more pronounced than it was under the watch of Ronald Koeman, who was sacked earlier in the campaign. Beyond tactics, Xavi and left-back Jordi Alba have hailed the courage in the team and said their fighting spirit has helped achieve positive results. Still, it's been a difficult season for the Blaugrana as they're in fourth place in La Liga and not competing in the Champions League. For permanent access to GOAL's Champions League newsletter, sign-up free here.",Football,Exclusive,False,43528,https://assets.goal.com/images/v3/blt84af671836561a72/Big_spenders_Arsenal.jpg?width=1400&upscale=true
